identity,filename,path
Abdullah,Abdullah_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah/Abdullah_0002.jpg
Abdullah,Abdullah_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah/Abdullah_0003.jpg
Abdullah,Abdullah_0004.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah/Abdullah_0004.jpg
Abdullah_Gul,Abdullah_Gul_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0001.jpg
Abdullah_Gul,Abdullah_Gul_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0002.jpg
Abdullah_Gul,Abdullah_Gul_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0003.jpg
Abdullah_Gul,Abdullah_Gul_0004.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0004.jpg
Abdullah_Gul,Abdullah_Gul_0005.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0005.jpg
Abdullah_Gul,Abdullah_Gul_0006.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0006.jpg
Abdullah_Gul,Abdullah_Gul_0007.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0007.jpg
Abdullah_Gul,Abdullah_Gul_0008.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0008.jpg
Abdullah_Gul,Abdullah_Gul_0009.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0009.jpg
Abdullah_Gul,Abdullah_Gul_0010.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0010.jpg
Abdullah_Gul,Abdullah_Gul_0011.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0011.jpg
Abdullah_Gul,Abdullah_Gul_0012.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0012.jpg
Abdullah_Gul,Abdullah_Gul_0013.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0013.jpg
Abdullah_Gul,Abdullah_Gul_0014.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0014.jpg
Abdullah_Gul,Abdullah_Gul_0015.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0015.jpg
Abdullah_Gul,Abdullah_Gul_0016.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0016.jpg
Abdullah_Gul,Abdullah_Gul_0017.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0017.jpg
Abdullah_Gul,Abdullah_Gul_0018.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0018.jpg
Abdullah_Gul,Abdullah_Gul_0019.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_Gul/Abdullah_Gul_0019.jpg
Abdullah_al-Attiyah,Abdullah_al-Attiyah_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_al-Attiyah/Abdullah_al-Attiyah_0001.jpg
Abdullah_al-Attiyah,Abdullah_al-Attiyah_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_al-Attiyah/Abdullah_al-Attiyah_0002.jpg
Abdullah_al-Attiyah,Abdullah_al-Attiyah_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullah_al-Attiyah/Abdullah_al-Attiyah_0003.jpg
Abdullatif_Sener,Abdullatif_Sener_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullatif_Sener/Abdullatif_Sener_0001.jpg
Abdullatif_Sener,Abdullatif_Sener_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abdullatif_Sener/Abdullatif_Sener_0002.jpg
Abel_Pacheco,Abel_Pacheco_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abel_Pacheco/Abel_Pacheco_0001.jpg
Abel_Pacheco,Abel_Pacheco_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abel_Pacheco/Abel_Pacheco_0002.jpg
Abel_Pacheco,Abel_Pacheco_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abel_Pacheco/Abel_Pacheco_0003.jpg
Abel_Pacheco,Abel_Pacheco_0004.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abel_Pacheco/Abel_Pacheco_0004.jpg
Abid_Hamid_Mahmud_Al-Tikriti,Abid_Hamid_Mahmud_Al-Tikriti_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abid_Hamid_Mahmud_Al-Tikriti/Abid_Hamid_Mahmud_Al-Tikriti_0001.jpg
Abid_Hamid_Mahmud_Al-Tikriti,Abid_Hamid_Mahmud_Al-Tikriti_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abid_Hamid_Mahmud_Al-Tikriti/Abid_Hamid_Mahmud_Al-Tikriti_0002.jpg
Abid_Hamid_Mahmud_Al-Tikriti,Abid_Hamid_Mahmud_Al-Tikriti_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Abid_Hamid_Mahmud_Al-Tikriti/Abid_Hamid_Mahmud_Al-Tikriti_0003.jpg
Adam_Sandler,Adam_Sandler_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adam_Sandler/Adam_Sandler_0001.jpg
Adam_Sandler,Adam_Sandler_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adam_Sandler/Adam_Sandler_0002.jpg
Adam_Sandler,Adam_Sandler_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adam_Sandler/Adam_Sandler_0003.jpg
Adam_Sandler,Adam_Sandler_0004.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adam_Sandler/Adam_Sandler_0004.jpg
Adam_Scott,Adam_Scott_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adam_Scott/Adam_Scott_0001.jpg
Adam_Scott,Adam_Scott_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adam_Scott/Adam_Scott_0002.jpg
Adel_Al-Jubeir,Adel_Al-Jubeir_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adel_Al-Jubeir/Adel_Al-Jubeir_0001.jpg
Adel_Al-Jubeir,Adel_Al-Jubeir_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adel_Al-Jubeir/Adel_Al-Jubeir_0002.jpg
Adel_Al-Jubeir,Adel_Al-Jubeir_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adel_Al-Jubeir/Adel_Al-Jubeir_0003.jpg
Adolfo_Aguilar_Zinser,Adolfo_Aguilar_Zinser_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0001.jpg
Adolfo_Aguilar_Zinser,Adolfo_Aguilar_Zinser_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0002.jpg
Adolfo_Aguilar_Zinser,Adolfo_Aguilar_Zinser_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0003.jpg
Adolfo_Rodriguez_Saa,Adolfo_Rodriguez_Saa_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa_0001.jpg
Adolfo_Rodriguez_Saa,Adolfo_Rodriguez_Saa_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa_0002.jpg
Adrian_McPherson,Adrian_McPherson_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrian_McPherson/Adrian_McPherson_0001.jpg
Adrian_McPherson,Adrian_McPherson_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrian_McPherson/Adrian_McPherson_0002.jpg
Adrian_Nastase,Adrian_Nastase_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrian_Nastase/Adrian_Nastase_0001.jpg
Adrian_Nastase,Adrian_Nastase_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrian_Nastase/Adrian_Nastase_0002.jpg
Adrien_Brody,Adrien_Brody_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrien_Brody/Adrien_Brody_0001.jpg
Adrien_Brody,Adrien_Brody_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrien_Brody/Adrien_Brody_0002.jpg
Adrien_Brody,Adrien_Brody_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrien_Brody/Adrien_Brody_0003.jpg
Adrien_Brody,Adrien_Brody_0004.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrien_Brody/Adrien_Brody_0004.jpg
Adrien_Brody,Adrien_Brody_0005.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrien_Brody/Adrien_Brody_0005.jpg
Adrien_Brody,Adrien_Brody_0006.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrien_Brody/Adrien_Brody_0006.jpg
Adrien_Brody,Adrien_Brody_0007.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrien_Brody/Adrien_Brody_0007.jpg
Adrien_Brody,Adrien_Brody_0008.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrien_Brody/Adrien_Brody_0008.jpg
Adrien_Brody,Adrien_Brody_0009.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrien_Brody/Adrien_Brody_0009.jpg
Adrien_Brody,Adrien_Brody_0010.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrien_Brody/Adrien_Brody_0010.jpg
Adrien_Brody,Adrien_Brody_0011.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrien_Brody/Adrien_Brody_0011.jpg
Adrien_Brody,Adrien_Brody_0012.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Adrien_Brody/Adrien_Brody_0012.jpg
Ahmad_Masood,Ahmad_Masood_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Ahmad_Masood/Ahmad_Masood_0001.jpg
Ahmad_Masood,Ahmad_Masood_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Ahmad_Masood/Ahmad_Masood_0002.jpg
Ahmed_Chalabi,Ahmed_Chalabi_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg
Ahmed_Chalabi,Ahmed_Chalabi_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Ahmed_Chalabi/Ahmed_Chalabi_0002.jpg
Ahmed_Chalabi,Ahmed_Chalabi_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Ahmed_Chalabi/Ahmed_Chalabi_0003.jpg
Ahmed_Chalabi,Ahmed_Chalabi_0004.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Ahmed_Chalabi/Ahmed_Chalabi_0004.jpg
Ahmed_Chalabi,Ahmed_Chalabi_0005.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Ahmed_Chalabi/Ahmed_Chalabi_0005.jpg
Ahmet_Necdet_Sezer,Ahmet_Necdet_Sezer_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg
Ahmet_Necdet_Sezer,Ahmet_Necdet_Sezer_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg
Ai_Sugiyama,Ai_Sugiyama_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Ai_Sugiyama/Ai_Sugiyama_0001.jpg
Ai_Sugiyama,Ai_Sugiyama_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Ai_Sugiyama/Ai_Sugiyama_0002.jpg
Ai_Sugiyama,Ai_Sugiyama_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Ai_Sugiyama/Ai_Sugiyama_0003.jpg
Ai_Sugiyama,Ai_Sugiyama_0004.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Ai_Sugiyama/Ai_Sugiyama_0004.jpg
Ai_Sugiyama,Ai_Sugiyama_0005.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Ai_Sugiyama/Ai_Sugiyama_0005.jpg
Aicha_El_Ouafi,Aicha_El_Ouafi_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg
Aicha_El_Ouafi,Aicha_El_Ouafi_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Aicha_El_Ouafi/Aicha_El_Ouafi_0002.jpg
Aicha_El_Ouafi,Aicha_El_Ouafi_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Aicha_El_Ouafi/Aicha_El_Ouafi_0003.jpg
Aitor_Gonzalez,Aitor_Gonzalez_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg
Aitor_Gonzalez,Aitor_Gonzalez_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Aitor_Gonzalez/Aitor_Gonzalez_0002.jpg
Akbar_Hashemi_Rafsanjani,Akbar_Hashemi_Rafsanjani_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg
Akbar_Hashemi_Rafsanjani,Akbar_Hashemi_Rafsanjani_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0002.jpg
Akbar_Hashemi_Rafsanjani,Akbar_Hashemi_Rafsanjani_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg
Akhmed_Zakayev,Akhmed_Zakayev_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg
Akhmed_Zakayev,Akhmed_Zakayev_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Akhmed_Zakayev/Akhmed_Zakayev_0002.jpg
Akhmed_Zakayev,Akhmed_Zakayev_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Akhmed_Zakayev/Akhmed_Zakayev_0003.jpg
Al_Davis,Al_Davis_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Davis/Al_Davis_0001.jpg
Al_Davis,Al_Davis_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Davis/Al_Davis_0002.jpg
Al_Gore,Al_Gore_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Gore/Al_Gore_0001.jpg
Al_Gore,Al_Gore_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Gore/Al_Gore_0002.jpg
Al_Gore,Al_Gore_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Gore/Al_Gore_0003.jpg
Al_Gore,Al_Gore_0004.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Gore/Al_Gore_0004.jpg
Al_Gore,Al_Gore_0005.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Gore/Al_Gore_0005.jpg
Al_Gore,Al_Gore_0006.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Gore/Al_Gore_0006.jpg
Al_Gore,Al_Gore_0007.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Gore/Al_Gore_0007.jpg
Al_Gore,Al_Gore_0008.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Gore/Al_Gore_0008.jpg
Al_Pacino,Al_Pacino_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Pacino/Al_Pacino_0001.jpg
Al_Pacino,Al_Pacino_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Pacino/Al_Pacino_0002.jpg
Al_Pacino,Al_Pacino_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Pacino/Al_Pacino_0003.jpg
Al_Sharpton,Al_Sharpton_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Sharpton/Al_Sharpton_0001.jpg
Al_Sharpton,Al_Sharpton_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Sharpton/Al_Sharpton_0002.jpg
Al_Sharpton,Al_Sharpton_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Sharpton/Al_Sharpton_0003.jpg
Al_Sharpton,Al_Sharpton_0004.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Sharpton/Al_Sharpton_0004.jpg
Al_Sharpton,Al_Sharpton_0005.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Sharpton/Al_Sharpton_0005.jpg
Al_Sharpton,Al_Sharpton_0006.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Sharpton/Al_Sharpton_0006.jpg
Al_Sharpton,Al_Sharpton_0007.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Al_Sharpton/Al_Sharpton_0007.jpg
Alan_Ball,Alan_Ball_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alan_Ball/Alan_Ball_0001.jpg
Alan_Ball,Alan_Ball_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alan_Ball/Alan_Ball_0002.jpg
Alan_Greenspan,Alan_Greenspan_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alan_Greenspan/Alan_Greenspan_0001.jpg
Alan_Greenspan,Alan_Greenspan_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alan_Greenspan/Alan_Greenspan_0002.jpg
Alan_Greenspan,Alan_Greenspan_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alan_Greenspan/Alan_Greenspan_0003.jpg
Alan_Greenspan,Alan_Greenspan_0004.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alan_Greenspan/Alan_Greenspan_0004.jpg
Alan_Greenspan,Alan_Greenspan_0005.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alan_Greenspan/Alan_Greenspan_0005.jpg
Alan_Mulally,Alan_Mulally_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alan_Mulally/Alan_Mulally_0001.jpg
Alan_Mulally,Alan_Mulally_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alan_Mulally/Alan_Mulally_0002.jpg
Alastair_Campbell,Alastair_Campbell_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alastair_Campbell/Alastair_Campbell_0001.jpg
Alastair_Campbell,Alastair_Campbell_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alastair_Campbell/Alastair_Campbell_0002.jpg
Alastair_Campbell,Alastair_Campbell_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alastair_Campbell/Alastair_Campbell_0003.jpg
Alastair_Campbell,Alastair_Campbell_0004.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alastair_Campbell/Alastair_Campbell_0004.jpg
Alastair_Campbell,Alastair_Campbell_0005.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alastair_Campbell/Alastair_Campbell_0005.jpg
Albert_Costa,Albert_Costa_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Albert_Costa/Albert_Costa_0001.jpg
Albert_Costa,Albert_Costa_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Albert_Costa/Albert_Costa_0002.jpg
Albert_Costa,Albert_Costa_0003.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Albert_Costa/Albert_Costa_0003.jpg
Albert_Costa,Albert_Costa_0004.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Albert_Costa/Albert_Costa_0004.jpg
Albert_Costa,Albert_Costa_0005.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Albert_Costa/Albert_Costa_0005.jpg
Albert_Costa,Albert_Costa_0006.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Albert_Costa/Albert_Costa_0006.jpg
Alberto_Fujimori,Alberto_Fujimori_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alberto_Fujimori/Alberto_Fujimori_0001.jpg
Alberto_Fujimori,Alberto_Fujimori_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alberto_Fujimori/Alberto_Fujimori_0002.jpg
Alberto_Ruiz_Gallardon,Alberto_Ruiz_Gallardon_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alberto_Ruiz_Gallardon/Alberto_Ruiz_Gallardon_0001.jpg
Alberto_Ruiz_Gallardon,Alberto_Ruiz_Gallardon_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Alberto_Ruiz_Gallardon/Alberto_Ruiz_Gallardon_0002.jpg
Albrecht_Mentz,Albrecht_Mentz_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Albrecht_Mentz/Albrecht_Mentz_0001.jpg
Albrecht_Mentz,Albrecht_Mentz_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Albrecht_Mentz/Albrecht_Mentz_0002.jpg
Aldo_Paredes,Aldo_Paredes_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Aldo_Paredes/Aldo_Paredes_0001.jpg
Aldo_Paredes,Aldo_Paredes_0002.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset/Aldo_Paredes/Aldo_Paredes_0002.jpg
